Student_IDs,Semester,Degree_Type,Class_Standing,Major,Expected_Graduation,Course_Name,Course_Number,Course_Type,Course_Code_by_Thousands,Semester_Week,Check_In_Date,Check_In_Time,Check_Out_Time,Duration_In_Min,Gender,Term_Credit_Hours,Term_GPA,Total_Credit_Hours_Earned,Cumulative_GPA,Change_in_GPA
BGSU02142,Spring 2017,Undergraduate,Senior,"BSHDFS:BS Hum Dev & Fam Stds,CHIDEV-MIN:Child Development",Fall Semester 2019,Mathematics for Early Childhood Teachers,MATH-2130,MATH,2000,14,4/13/17,20:23:00,21:46:00,83,FEMALE,25,4,162,3.879,0.121
BGSU02145,Spring 2017,Undergraduate,Junior,No Response,Spring Semester 2018,Basic Calculus,MATH-1260,MATH,1000,12,3/29/17,13:09:00,15:23:00,133,MALE,15,3.266,132,3.2,0.066
BGSU02145,Spring 2017,Undergraduate,Junior,No Response,Spring Semester 2018,Basic Calculus,MATH-1260,MATH,1000,11,3/23/17,13:35:00,15:40:00,124,MALE,15,3.266,132,3.2,0.066
BGSU02145,Spring 2017,Undergraduate,Junior,No Response,Spring Semester 2018,Basic Calculus,MATH-1260,MATH,1000,11,3/20/17,19:28:00,21:29:00,121,MALE,15,3.266,132,3.2,0.066
BGSU02145,Spring 2017,Undergraduate,Junior,No Response,Spring Semester 2018,Basic Calculus,MATH-1260,MATH,1000,12,3/30/17,13:53:00,15:42:00,109,MALE,15,3.266,132,3.2,0.066
BGSU02145,Spring 2017,Undergraduate,Junior,No Response,Spring Semester 2018,Basic Calculus,MATH-1260,MATH,1000,12,3/27/17,13:08:00,14:55:00,106,MALE,15,3.266,132,3.2,0.066
BGSU02145,Spring 2017,Undergraduate,Junior,No Response,Spring Semester 2018,Basic Calculus,MATH-1260,MATH,1000,13,4/5/17,13:23:00,15:10:00,106,MALE,15,3.266,132,3.2,0.066
BGSU02145,Spring 2017,Undergraduate,Junior,No Response,Spring Semester 2018,Basic Calculus,MATH-1260,MATH,1000,12,3/31/17,13:35:00,14:38:00,63,MALE,15,3.266,132,3.2,0.066
BGSU02145,Spring 2017,Undergraduate,Junior,No Response,Spring Semester 2018,Basic Calculus,MATH-1260,MATH,1000,15,4/18/17,13:37:00,14:40:00,62,MALE,15,3.266,132,3.2,0.066
BGSU02145,Spring 2017,Undergraduate,Junior,No Response,Spring Semester 2018,Basic Calculus,MATH-1260,MATH,1000,16,4/24/17,10:54:00,11:19:00,25,MALE,15,3.266,132,3.2,0.066
BGSU02145,Spring 2017,Undergraduate,Junior,No Response,Spring Semester 2018,Accounting and Business Concepts II,ACCT-2220,ACCT,2000,2,1/18/17,14:38:00,15:02:00,23,MALE,15,3.266,132,3.2,0.066
BGSU02148,Spring 2017,Undergraduate,Senior,ENGT-BSET:Engineering Technology,Fall Semester 2020,Precalculus Mathematics,MATH-1280,MATH,1000,15,4/18/17,17:38:00,19:14:00,95,MALE,14,2.428,145,2.717,-0.289
BGSU02148,Spring 2017,Undergraduate,Senior,ENGT-BSET:Engineering Technology,Fall Semester 2020,Precalculus Mathematics,MATH-1280,MATH,1000,13,4/5/17,14:31:00,16:01:00,89,MALE,14,2.428,145,2.717,-0.289
BGSU02148,Spring 2017,Undergraduate,Senior,ENGT-BSET:Engineering Technology,Fall Semester 2020,Precalculus Mathematics,MATH-1280,MATH,1000,6,2/13/17,14:04:00,15:19:00,75,MALE,14,2.428,145,2.717,-0.289
BGSU02148,Spring 2017,Undergraduate,Senior,ENGT-BSET:Engineering Technology,Fall Semester 2020,Introduction to Economics,ECON-2000,ECON,2000,12,3/27/17,15:01:00,15:56:00,55,MALE,14,2.428,145,2.717,-0.289
BGSU02148,Spring 2017,Undergraduate,Senior,ENGT-BSET:Engineering Technology,Fall Semester 2020,Precalculus Mathematics,MATH-1280,MATH,1000,16,4/25/17,12:49:00,13:19:00,30,MALE,14,2.428,145,2.717,-0.289
BGSU02150,Spring 2017,Undergraduate,Senior,No Response,Summer Semester 2018,Predictive Analytics,STAT-2120,STAT,2000,5,2/9/17,14:25:00,17:21:00,176,MALE,15,3.8,124,3.377,0.423
BGSU02150,Spring 2017,Undergraduate,Senior,No Response,Summer Semester 2018,Predictive Analytics,STAT-2120,STAT,2000,7,2/23/17,14:24:00,15:46:00,81,MALE,15,3.8,124,3.377,0.423
BGSU02160,Spring 2017,Undergraduate,Junior,PRE-BLS:Pre-Liberal Studies,Fall Semester 2019,College Algebra,MATH-1220,MATH,1000,2,1/19/17,11:54:00,14:16:00,142,FEMALE,20,2.625,87,1.682,0.943
BGSU02160,Spring 2017,Undergraduate,Junior,PRE-BLS:Pre-Liberal Studies,Fall Semester 2019,College Algebra,MATH-1220,MATH,1000,8,3/2/17,11:49:00,12:38:00,48,FEMALE,20,2.625,87,1.682,0.943
BGSU02161,Spring 2017,Undergraduate,Sophomore,No Response,Spring Semester 2017,Life in the Sea,BIOL-1080,BIOL,1000,6,2/16/17,18:03:00,19:14:00,70,MALE,12,2,49,2.23,-0.23
BGSU02163,Spring 2017,Undergraduate,Senior,"BIOL-BS:Biology,ENVSCI-MIN:Environmental Science",Spring Semester 2021,Elementary Spanish II,SPAN-1020,SPAN,1000,6,2/15/17,10:25:00,11:10:00,44,MALE,17,3.625,141,2.847,0.778
BGSU02167,Spring 2017,Undergraduate,Senior,"IPC-MIN:Communication,SPMGT-BSED:Sport Management",Summer Semester 2019,Accounting Concepts for Nonbusiness Students,ACCT-2000,ACCT,2000,3,1/25/17,15:29:00,16:30:00,60,MALE,18,4,125,3.949,0.051
BGSU02168,Spring 2017,Undergraduate,Junior,No Response,Spring Semester 2018,Principles of Microeconomics,ECON-2020,ECON,2000,14,4/13/17,17:13:00,18:45:00,92,FEMALE,15,4,122,3.471,0.529
BGSU02168,Spring 2017,Undergraduate,Junior,No Response,Spring Semester 2018,Principles of Microeconomics,ECON-2020,ECON,2000,7,2/23/17,12:33:00,12:53:00,19,FEMALE,15,4,122,3.471,0.529
BGSU02168,Spring 2017,Undergraduate,Junior,No Response,Spring Semester 2018,Principles of Microeconomics,ECON-2020,ECON,2000,12,3/30/17,17:22:00,17:28:00,6,FEMALE,15,4,122,3.471,0.529
BGSU02175,Spring 2017,Undergraduate,Senior,"JOUR-MIN:Journalism,SPMGT-BSED:Sport Management",Summer Semester 2019,Introduction to Economics,ECON-2000,ECON,2000,3,1/26/17,16:02:00,16:26:00,24,MALE,20,3,139,3.015,-0.015
BGSU02175,Spring 2017,Undergraduate,Senior,"JOUR-MIN:Journalism,SPMGT-BSED:Sport Management",Summer Semester 2019,Introduction to Economics,ECON-2000,ECON,2000,6,2/13/17,10:55:00,11:16:00,21,MALE,20,3,139,3.015,-0.015
BGSU02177,Spring 2017,Undergraduate,Senior,No Response,Spring Semester 2018,Mathematics for Early Childhood Teachers,MATH-2130,MATH,2000,15,4/18/17,10:15:00,12:45:00,150,FEMALE,25,3.8,142,3.712,0.088
BGSU02177,Spring 2017,Undergraduate,Senior,No Response,Spring Semester 2018,Mathematics for Early Childhood Teachers,MATH-2130,MATH,2000,15,4/18/17,18:38:00,21:09:00,150,FEMALE,25,3.8,142,3.712,0.088
BGSU02177,Spring 2017,Undergraduate,Senior,No Response,Spring Semester 2018,Mathematics for Early Childhood Teachers,MATH-2130,MATH,2000,15,4/17/17,19:14:00,21:03:00,109,FEMALE,25,3.8,142,3.712,0.088
BGSU02177,Spring 2017,Undergraduate,Senior,No Response,Spring Semester 2018,Mathematics for Early Childhood Teachers,MATH-2130,MATH,2000,15,4/19/17,09:26:00,09:40:00,13,FEMALE,25,3.8,142,3.712,0.088
BGSU02188,Spring 2017,Undergraduate,Senior,No Response,Summer Semester 2018,Business Analytics III: Descriptive Analytics,STAT-2110,STAT,2000,3,1/25/17,18:23:00,20:05:00,101,MALE,15,2.333,139,2.837,-0.504
BGSU02194,Spring 2017,Undergraduate,Sophomore,No Response,Spring Semester 2018,Intermediate Spanish I,SPAN-2010,SPAN,2000,12,3/28/17,12:37:00,13:54:00,77,FEMALE,16,2.769,62,2.343,0.426
BGSU02194,Spring 2017,Undergraduate,Sophomore,No Response,Spring Semester 2018,Intermediate Spanish I,SPAN-2010,SPAN,2000,16,4/28/17,12:15:00,12:43:00,28,FEMALE,16,2.769,62,2.343,0.426
BGSU02197,Spring 2017,Undergraduate,Junior,No Response,Spring Semester 2018,General Chemistry II,CHEM-1270,CHEM,1000,11,3/21/17,10:32:00,11:07:00,35,FEMALE,16,3.1,122,3.618,-0.518
BGSU02203,Spring 2017,Undergraduate,Senior,MKT-BSBA:Marketing,Fall Semester 2019,College Algebra,MATH-1220,MATH,1000,8,3/2/17,14:24:00,16:33:00,129,MALE,10,3.1,135,2.611,0.489
BGSU02203,Spring 2017,Undergraduate,Senior,MKT-BSBA:Marketing,Fall Semester 2019,College Algebra,MATH-1220,MATH,1000,2,1/19/17,14:25:00,14:38:00,12,MALE,10,3.1,135,2.611,0.489
BGSU02206,Spring 2017,Undergraduate,Senior,No Response,Summer Semester 2018,Integrated Operations and Supply Chain Management,MGMT-3000,MGMT,3000,5,2/8/17,19:32:00,21:55:00,143,FEMALE,16,4,125,3.744,0.256
BGSU02206,Spring 2017,Undergraduate,Senior,No Response,Summer Semester 2018,Intermediate Macroeconomic Theory,ECON-3030,ECON,3000,16,4/27/17,16:01:00,17:53:00,111,FEMALE,16,4,125,3.744,0.256
BGSU02206,Spring 2017,Undergraduate,Senior,No Response,Summer Semester 2018,Accounting and Business Concepts I,ACCT-2210,ACCT,2000,8,2/27/17,16:59:00,18:32:00,93,FEMALE,16,4,125,3.744,0.256
BGSU02206,Spring 2017,Undergraduate,Senior,No Response,Summer Semester 2018,Intermediate Macroeconomic Theory,ECON-3030,ECON,3000,16,4/27/17,18:50:00,19:51:00,61,FEMALE,16,4,125,3.744,0.256
BGSU02206,Spring 2017,Undergraduate,Senior,No Response,Summer Semester 2018,Intermediate Macroeconomic Theory,ECON-3030,ECON,3000,15,4/20/17,17:09:00,17:49:00,40,FEMALE,16,4,125,3.744,0.256
BGSU02208,Spring 2017,Undergraduate,Senior,"BSNUR:BS in Nursing,NUR:Nursing",Fall Semester 2019,General Chemistry,CHEM-1250,CHEM,1000,8,2/28/17,10:30:00,21:48:00,678,MALE,15,4,156,3.598,0.402
BGSU02208,Spring 2017,Undergraduate,Senior,"BSNUR:BS in Nursing,NUR:Nursing",Fall Semester 2019,General Chemistry,CHEM-1250,CHEM,1000,4,1/31/17,11:03:00,21:48:00,644,MALE,15,4,156,3.598,0.402
BGSU02208,Spring 2017,Undergraduate,Senior,"BSNUR:BS in Nursing,NUR:Nursing",Fall Semester 2019,General Chemistry,CHEM-1250,CHEM,1000,7,2/21/17,10:30:00,12:58:00,147,MALE,15,4,156,3.598,0.402
BGSU02208,Spring 2017,Undergraduate,Senior,"BSNUR:BS in Nursing,NUR:Nursing",Fall Semester 2019,General Chemistry,CHEM-1250,CHEM,1000,12,3/30/17,16:31:00,18:36:00,124,MALE,15,4,156,3.598,0.402
BGSU02208,Spring 2017,Undergraduate,Senior,"BSNUR:BS in Nursing,NUR:Nursing",Fall Semester 2019,General Chemistry,CHEM-1250,CHEM,1000,6,2/14/17,10:41:00,12:38:00,116,MALE,15,4,156,3.598,0.402
BGSU02208,Spring 2017,Undergraduate,Senior,"BSNUR:BS in Nursing,NUR:Nursing",Fall Semester 2019,General Chemistry,CHEM-1250,CHEM,1000,4,2/2/17,11:29:00,12:58:00,88,MALE,15,4,156,3.598,0.402
BGSU02208,Spring 2017,Undergraduate,Senior,"BSNUR:BS in Nursing,NUR:Nursing",Fall Semester 2019,General Chemistry,CHEM-1250,CHEM,1000,2,1/17/17,10:31:00,11:55:00,83,MALE,15,4,156,3.598,0.402
BGSU02208,Spring 2017,Undergraduate,Senior,"BSNUR:BS in Nursing,NUR:Nursing",Fall Semester 2019,General Chemistry,CHEM-1250,CHEM,1000,13,4/3/17,19:31:00,20:49:00,77,MALE,15,4,156,3.598,0.402
BGSU02208,Spring 2017,Undergraduate,Senior,"BSNUR:BS in Nursing,NUR:Nursing",Fall Semester 2019,General Chemistry,CHEM-1250,CHEM,1000,3,1/24/17,10:31:00,11:23:00,51,MALE,15,4,156,3.598,0.402
BGSU02212,Spring 2017,Undergraduate,Senior,MGMT-BSBA:Management,Summer Semester 2019,Business Analytics III: Descriptive Analytics,STAT-2110,STAT,2000,4,2/1/17,16:30:00,18:31:00,121,FEMALE,16,3.25,130,3.593,-0.343
BGSU02212,Spring 2017,Undergraduate,Senior,MGMT-BSBA:Management,Summer Semester 2019,Business Analytics III: Descriptive Analytics,STAT-2110,STAT,2000,11,3/24/17,08:41:00,10:07:00,86,FEMALE,16,3.25,130,3.593,-0.343
BGSU02212,Spring 2017,Undergraduate,Senior,MGMT-BSBA:Management,Summer Semester 2019,Business Analytics III: Descriptive Analytics,STAT-2110,STAT,2000,14,4/13/17,18:57:00,20:14:00,77,FEMALE,16,3.25,130,3.593,-0.343
BGSU02212,Spring 2017,Undergraduate,Senior,MGMT-BSBA:Management,Summer Semester 2019,Business Analytics III: Descriptive Analytics,STAT-2110,STAT,2000,14,4/13/17,16:43:00,17:52:00,69,FEMALE,16,3.25,130,3.593,-0.343
BGSU02212,Spring 2017,Undergraduate,Senior,MGMT-BSBA:Management,Summer Semester 2019,Business Analytics III: Descriptive Analytics,STAT-2110,STAT,2000,3,1/26/17,17:32:00,18:02:00,29,FEMALE,16,3.25,130,3.593,-0.343
BGSU02217,Spring 2017,Undergraduate,Junior,No Response,Spring Semester 2018,Calculus and Analytic Geometry,MATH-1310,MATH,1000,12,3/30/17,18:41:00,19:44:00,62,FEMALE,19,2.421,132,3.01,-0.589
BGSU02217,Spring 2017,Undergraduate,Junior,No Response,Spring Semester 2018,Calculus and Analytic Geometry,MATH-1310,MATH,1000,12,3/29/17,10:23:00,11:09:00,46,FEMALE,19,2.421,132,3.01,-0.589
BGSU02217,Spring 2017,Undergraduate,Junior,No Response,Spring Semester 2018,Calculus and Analytic Geometry,MATH-1310,MATH,1000,16,4/30/17,21:19:00,21:51:00,32,FEMALE,19,2.421,132,3.01,-0.589
BGSU02218,Spring 2017,Undergraduate,Senior,No Response,Summer Semester 2018,General Chemistry II Laboratory,CHEM-1280,CHEM,1000,4,2/1/17,17:03:00,18:06:00,62,FEMALE,18,2.166,122,3.306,-1.14
BGSU02218,Spring 2017,Undergraduate,Senior,No Response,Summer Semester 2018,General Chemistry II Laboratory,CHEM-1280,CHEM,1000,2,1/18/17,17:58:00,18:06:00,7,FEMALE,18,2.166,122,3.306,-1.14
BGSU02223,Spring 2017,Undergraduate,Junior,No Response,Spring Semester 2018,Introduction to Statistics,MATH-1150,MATH,1000,5,2/9/17,15:15:00,15:47:00,32,FEMALE,14,3.071,77,2.756,0.315
BGSU02228,Spring 2017,Undergraduate,Senior,MIS-BSBA:Information Systems,Fall Semester 2019,Principles of Microeconomics,ECON-2020,ECON,2000,16,4/27/17,16:00:00,19:56:00,235,FEMALE,16,3.666,139,2.902,0.764
BGSU02228,Spring 2017,Undergraduate,Senior,MIS-BSBA:Information Systems,Fall Semester 2019,Principles of Microeconomics,ECON-2020,ECON,2000,10,3/13/17,15:11:00,17:35:00,144,FEMALE,16,3.666,139,2.902,0.764
BGSU02228,Spring 2017,Undergraduate,Senior,MIS-BSBA:Information Systems,Fall Semester 2019,College Algebra,MATH-1220,MATH,1000,10,3/14/17,17:58:00,19:01:00,63,FEMALE,16,3.666,139,2.902,0.764
BGSU02233,Spring 2017,Undergraduate,Senior,UNDGSTMAIN:Undergraduate Guest at Main,Summer Semester 2019,Quantitative Chemical Analysis,CHEM-2010,CHEM,2000,2,1/19/17,16:32:00,21:50:00,317,MALE,19,3.812,126,3.886,-0.074
BGSU02233,Spring 2017,Undergraduate,Senior,UNDGSTMAIN:Undergraduate Guest at Main,Summer Semester 2019,Quantitative Chemical Analysis,CHEM-2010,CHEM,2000,3,1/26/17,16:34:00,16:46:00,11,MALE,19,3.812,126,3.886,-0.074
BGSU02237,Spring 2017,Undergraduate,Junior,No Response,Spring Semester 2018,Statistics and Research Methods,POLS-2900,POLS,2000,6,2/13/17,15:49:00,17:15:00,85,MALE,16,2.875,122,3.012,-0.137
BGSU02237,Spring 2017,Undergraduate,Junior,No Response,Spring Semester 2018,Elementary Spanish II,SPAN-1020,SPAN,1000,6,2/17/17,13:25:00,14:20:00,55,MALE,16,2.875,122,3.012,-0.137
BGSU02237,Spring 2017,Undergraduate,Junior,No Response,Spring Semester 2018,Statistics and Research Methods,POLS-2900,POLS,2000,14,4/10/17,15:52:00,16:29:00,37,MALE,16,2.875,122,3.012,-0.137
BGSU02241,Spring 2017,Undergraduate,Senior,No Response,Spring Semester 2018,Organic Chemistry Laboratory,CHEM-3460,CHEM,3000,4,2/5/17,18:35:00,21:09:00,154,FEMALE,15,3.75,151,3.844,-0.094
BGSU02241,Spring 2017,Undergraduate,Senior,No Response,Spring Semester 2018,Organic Chemistry Laboratory,CHEM-3460,CHEM,3000,6,2/19/17,19:31:00,21:06:00,95,FEMALE,15,3.75,151,3.844,-0.094
BGSU02246,Spring 2017,Undergraduate,Senior,"ENTREP-MIN:Entrepreneurship,MGMT-BSBA:Management",Fall Semester 2019,Predictive Analytics,STAT-2120,STAT,2000,2,1/20/17,12:27:00,13:17:00,49,FEMALE,15,3,132,2.754,0.246
BGSU02250,Spring 2017,Undergraduate,Senior,COHTH-BAHS:Public Health,Summer Semester 2019,College Algebra I,MATH-1210,MATH,1000,5,2/9/17,15:52:00,16:44:00,51,FEMALE,18,2.888,128,2.858,0.03
BGSU02250,Spring 2017,Undergraduate,Senior,COHTH-BAHS:Public Health,Summer Semester 2019,College Algebra I,MATH-1210,MATH,1000,3,1/25/17,15:26:00,15:49:00,23,FEMALE,18,2.888,128,2.858,0.03
BGSU02250,Spring 2017,Undergraduate,Senior,COHTH-BAHS:Public Health,Summer Semester 2019,College Algebra I,MATH-1210,MATH,1000,12,3/30/17,18:00:00,18:20:00,19,FEMALE,18,2.888,128,2.858,0.03
BGSU02254,Spring 2017,Undergraduate,Junior,"PREMED:Pre-Prof Program in Medicine,PSYC-BS:Psychology",Spring Semester 2018,Calculus and Analytic Geometry,MATH-1310,MATH,1000,2,1/18/17,18:07:00,18:45:00,37,FEMALE,12,2.833,72,2.4,0.433
BGSU02256,Spring 2017,Graduate,Graduate,SLCN-MED:School Counseling,Spring Semester 2021,Mathematics for Early Childhood Teachers,MATH-2130,MATH,2000,15,4/18/17,18:39:00,21:09:00,150,FEMALE,25,3.8,45,3.928,-0.128
BGSU02256,Spring 2017,Graduate,Graduate,SLCN-MED:School Counseling,Spring Semester 2021,Mathematics for Early Childhood Teachers,MATH-2130,MATH,2000,15,4/18/17,10:52:00,12:45:00,112,FEMALE,25,3.8,45,3.928,-0.128
BGSU02256,Spring 2017,Graduate,Graduate,SLCN-MED:School Counseling,Spring Semester 2021,Mathematics for Early Childhood Teachers,MATH-2130,MATH,2000,15,4/17/17,19:14:00,21:03:00,109,FEMALE,25,3.8,45,3.928,-0.128
BGSU02256,Spring 2017,Graduate,Graduate,SLCN-MED:School Counseling,Spring Semester 2021,Mathematics for Early Childhood Teachers,MATH-2130,MATH,2000,15,4/19/17,12:10:00,13:18:00,68,FEMALE,25,3.8,45,3.928,-0.128
BGSU02269,Spring 2017,Undergraduate,Senior,EXES-BSED:Exercise Science,Summer Semester 2019,Human Anatomy and Physiology II,BIOL-3320,BIOL,3000,7,2/23/17,16:54:00,17:46:00,52,FEMALE,19,3.388,142,3.488,-0.1
BGSU02269,Spring 2017,Undergraduate,Senior,EXES-BSED:Exercise Science,Summer Semester 2019,Human Anatomy and Physiology II,BIOL-3320,BIOL,3000,5,2/9/17,16:54:00,17:46:00,51,FEMALE,19,3.388,142,3.488,-0.1
BGSU02269,Spring 2017,Undergraduate,Senior,EXES-BSED:Exercise Science,Summer Semester 2019,Human Anatomy and Physiology II,BIOL-3320,BIOL,3000,15,4/20/17,16:53:00,17:24:00,31,FEMALE,19,3.388,142,3.488,-0.1
BGSU02269,Spring 2017,Undergraduate,Senior,EXES-BSED:Exercise Science,Summer Semester 2019,Human Anatomy and Physiology II,BIOL-3320,BIOL,3000,14,4/13/17,16:51:00,17:20:00,28,FEMALE,19,3.388,142,3.488,-0.1
BGSU02269,Spring 2017,Undergraduate,Senior,EXES-BSED:Exercise Science,Summer Semester 2019,Human Anatomy and Physiology II,BIOL-3320,BIOL,3000,12,3/30/17,16:55:00,17:14:00,19,FEMALE,19,3.388,142,3.488,-0.1
BGSU02271,Spring 2017,Undergraduate,Senior,No Response,Spring Semester 2018,Basic Calculus,MATH-1260,MATH,1000,17,5/1/17,18:24:00,19:26:00,61,MALE,11,2.09,160.5,2.483,-0.393
BGSU02273,Spring 2017,Undergraduate,Senior,"JOUR-MIN:Journalism,POLS-BA:Political Science",Summer Semester 2019,Intermediate Algebra,MATH-95X,MATH,99,13,4/6/17,11:16:00,14:18:00,181,MALE,15,3.2,129,3.275,-0.075
BGSU02273,Spring 2017,Undergraduate,Senior,"JOUR-MIN:Journalism,POLS-BA:Political Science",Summer Semester 2019,Intermediate Algebra,MATH-95X,MATH,99,15,4/19/17,12:38:00,15:28:00,170,MALE,15,3.2,129,3.275,-0.075
BGSU02273,Spring 2017,Undergraduate,Senior,"JOUR-MIN:Journalism,POLS-BA:Political Science",Summer Semester 2019,Intermediate Algebra,MATH-95X,MATH,99,16,4/25/17,12:04:00,14:31:00,146,MALE,15,3.2,129,3.275,-0.075
BGSU02275,Spring 2017,Undergraduate,Senior,STUDIO-BFA:Studio,Spring Semester 2020,Introduction to Statistics,MATH-1150,MATH,1000,4,2/1/17,14:23:00,15:18:00,55,MALE,24,3,126,2.93,0.07
BGSU02278,Spring 2017,Undergraduate,Senior,No Response,Summer Semester 2018,Predictive Analytics,STAT-2120,STAT,2000,5,2/9/17,14:25:00,17:21:00,176,MALE,16,3.437,126,3.333,0.104
BGSU02278,Spring 2017,Undergraduate,Senior,No Response,Summer Semester 2018,Predictive Analytics,STAT-2120,STAT,2000,11,3/23/17,14:19:00,16:14:00,114,MALE,16,3.437,126,3.333,0.104
BGSU02278,Spring 2017,Undergraduate,Senior,No Response,Summer Semester 2018,Predictive Analytics,STAT-2120,STAT,2000,7,2/23/17,14:25:00,15:46:00,81,MALE,16,3.437,126,3.333,0.104
BGSU02282,Spring 2017,Undergraduate,Junior,No Response,Summer Semester 2018,Women of Color in the United States,ETHN-3050,ETHN,3000,15,4/19/17,17:46:00,19:29:00,102,FEMALE,14,3.428,17,3.292,0.136
BGSU02286,Spring 2017,Undergraduate,Junior,No Response,Spring Semester 2018,Organic Chemistry,CHEM-3440,CHEM,3000,4,2/1/17,15:53:00,18:52:00,179,FEMALE,15,3.266,126,3.727,-0.461
BGSU02286,Spring 2017,Undergraduate,Junior,No Response,Spring Semester 2018,Organic Chemistry Laboratory,CHEM-3450,CHEM,3000,3,1/25/17,16:07:00,16:59:00,52,FEMALE,15,3.266,126,3.727,-0.461
BGSU02286,Spring 2017,Undergraduate,Junior,No Response,Spring Semester 2018,Organic Chemistry Laboratory,CHEM-3450,CHEM,3000,6,2/15/17,16:02:00,16:54:00,51,FEMALE,15,3.266,126,3.727,-0.461
BGSU02286,Spring 2017,Undergraduate,Junior,No Response,Spring Semester 2018,Organic Chemistry Laboratory,CHEM-3450,CHEM,3000,14,4/12/17,17:02:00,17:36:00,33,FEMALE,15,3.266,126,3.727,-0.461
BGSU02286,Spring 2017,Undergraduate,Junior,No Response,Spring Semester 2018,Organic Chemistry Laboratory,CHEM-3450,CHEM,3000,10,3/15/17,16:01:00,16:18:00,17,FEMALE,15,3.266,126,3.727,-0.461
BGSU02287,Spring 2017,Undergraduate,Senior,SUPC-BSBA:Supply Chain Management,Fall Semester 2019,Business Analytics III: Descriptive Analytics,STAT-2110,STAT,2000,4,2/1/17,17:27:00,20:00:00,152,MALE,15,2.6,125,2.524,0.076
BGSU02287,Spring 2017,Undergraduate,Senior,SUPC-BSBA:Supply Chain Management,Fall Semester 2019,Business Analytics III: Descriptive Analytics,STAT-2110,STAT,2000,11,3/20/17,17:47:00,19:39:00,111,MALE,15,2.6,125,2.524,0.076
BGSU02287,Spring 2017,Undergraduate,Senior,SUPC-BSBA:Supply Chain Management,Fall Semester 2019,Business Analytics III: Descriptive Analytics,STAT-2110,STAT,2000,3,1/25/17,18:23:00,20:05:00,101,MALE,15,2.6,125,2.524,0.076
BGSU02287,Spring 2017,Undergraduate,Senior,SUPC-BSBA:Supply Chain Management,Fall Semester 2019,Business Analytics III: Descriptive Analytics,STAT-2110,STAT,2000,6,2/13/17,17:02:00,18:15:00,73,MALE,15,2.6,125,2.524,0.076
BGSU02287,Spring 2017,Undergraduate,Senior,SUPC-BSBA:Supply Chain Management,Fall Semester 2019,Business Analytics III: Descriptive Analytics,STAT-2110,STAT,2000,7,2/20/17,14:19:00,15:08:00,49,MALE,15,2.6,125,2.524,0.076
BGSU02287,Spring 2017,Undergraduate,Senior,SUPC-BSBA:Supply Chain Management,Fall Semester 2019,Business Analytics III: Descriptive Analytics,STAT-2110,STAT,2000,14,4/13/17,15:50:00,16:30:00,40,MALE,15,2.6,125,2.524,0.076
BGSU02287,Spring 2017,Undergraduate,Senior,SUPC-BSBA:Supply Chain Management,Fall Semester 2019,Business Analytics III: Descriptive Analytics,STAT-2110,STAT,2000,11,3/24/17,15:04:00,15:33:00,28,MALE,15,2.6,125,2.524,0.076
BGSU02287,Spring 2017,Undergraduate,Senior,SUPC-BSBA:Supply Chain Management,Fall Semester 2019,Principles of Macroeconomics,ECON-2030,ECON,2000,15,4/20/17,11:19:00,11:35:00,16,MALE,15,2.6,125,2.524,0.076
BGSU02293,Spring 2017,Undergraduate,Senior,BSHDFS:BS Hum Dev & Fam Stds,Spring Semester 2020,Introduction to Statistics,MATH-1150,MATH,1000,16,4/28/17,16:24:00,16:54:00,29,FEMALE,12,2.25,100,1.991,0.259
BGSU02293,Spring 2017,Undergraduate,Senior,BSHDFS:BS Hum Dev & Fam Stds,Spring Semester 2020,Introduction to Statistics,MATH-1150,MATH,1000,16,4/28/17,15:02:00,15:16:00,14,FEMALE,12,2.25,100,1.991,0.259
BGSU02297,Spring 2017,Undergraduate,Junior,No Response,Spring Semester 2018,Business Analytics III: Descriptive Analytics,STAT-2110,STAT,2000,14,4/13/17,17:11:00,18:37:00,86,MALE,13,3.076,125,3.387,-0.311
BGSU02297,Spring 2017,Undergraduate,Junior,No Response,Spring Semester 2018,Business Analytics III: Descriptive Analytics,STAT-2110,STAT,2000,7,2/20/17,18:19:00,19:16:00,57,MALE,13,3.076,125,3.387,-0.311
BGSU02297,Spring 2017,Undergraduate,Junior,No Response,Spring Semester 2018,Business Analytics III: Descriptive Analytics,STAT-2110,STAT,2000,14,4/11/17,12:59:00,13:31:00,32,MALE,13,3.076,125,3.387,-0.311
BGSU02297,Spring 2017,Undergraduate,Junior,No Response,Spring Semester 2018,Business Analytics III: Descriptive Analytics,STAT-2110,STAT,2000,16,4/25/17,13:01:00,13:32:00,31,MALE,13,3.076,125,3.387,-0.311
BGSU02298,Spring 2017,Undergraduate,Sophomore,No Response,Fall Semester 2017,Introduction to Statistics,MATH-1150,MATH,1000,17,5/1/17,19:58:00,21:07:00,68,MALE,15,3,33,1.739,1.261
BGSU02302,Spring 2017,Undergraduate,Junior,No Response,Summer Semester 2018,Mathematics for Architecture/Construct,MATH-1230,MATH,1000,12,3/29/17,11:13:00,17:53:00,400,MALE,14,2.545,135,2.753,-0.208
BGSU02302,Spring 2017,Undergraduate,Junior,No Response,Summer Semester 2018,Mathematics for Architecture/Construct,MATH-1230,MATH,1000,17,5/2/17,13:31:00,17:26:00,235,MALE,14,2.545,135,2.753,-0.208
